field_148936_d,field_148936_d,net/minecraft/network/play/server/S08PacketPlayerPosLook
field_72632_l,worldName,net/minecraft/network/rcon/RConThreadQuery
field_76641_n,lastSaveTime,net/minecraft/world/chunk/Chunk
field_94586_c,field_94586_c,net/minecraft/item/ItemSkull
field_147666_i,field_147666_i,net/minecraft/client/audio/PositionedSound
field_73200_m,endWorld,net/minecraft/world/gen/ChunkProviderEnd
field_94202_e,rotated,net/minecraft/client/renderer/texture/Stitcher$Holder
field_110837_a,blazeTextures,net/minecraft/client/renderer/entity/RenderBlaze
field_74386_B,enumBoolean,net/minecraft/client/settings/GameSettings$Options
field_76476_f,syncLock,net/minecraft/profiler/PlayerUsageSnooper
field_150662_a,field_150662_a,net/minecraft/block/BlockRailBase$Rail
field_70529_d,xpOrbHealth,net/minecraft/entity/item/EntityXPOrb
field_71093_bK,dimension,net/minecraft/entity/Entity
field_76782_w,jungle,net/minecraft/world/biome/BiomeGenBase
field_75387_a,theWolf,net/minecraft/entity/ai/EntityAIBeg
field_152400_J,field_152400_J,net/minecraft/client/settings/GameSettings
field_74934_a,averageGroundLevel,net/minecraft/world/gen/structure/StructureVillagePieces$Path
field_147971_a,mipmapLevelStitcher,net/minecraft/client/renderer/texture/Stitcher
field_150741_n,connectionState,net/minecraft/network/NetworkManager
VIEW_BOBBING,VIEW_BOBBING,net/minecraft/client/settings/GameSettings$Options
field_148724_b,field_148724_b,net/minecraft/client/audio/SoundHandler$2
field_146389_t,field_146389_t,net/minecraft/client/gui/GuiCreateFlatWorld
field_78781_i,blockHitDelay,net/minecraft/client/multiplayer/PlayerControllerMP
field_150469_bN,potatoes,net/minecraft/init/Blocks
field_150470_am,lit_furnace,net/minecraft/init/Blocks
field_111100_b,field_111100_b,net/minecraft/command/CommandSpreadPlayers$Position
field_71286_C,motd,net/minecraft/server/MinecraftServer
field_146056_aC,field_146056_aC,net/minecraft/entity/projectile/EntityFishHook
field_78497_I,smoothCamPitch,net/minecraft/client/renderer/EntityRenderer
field_149621_d,field_149621_d,net/minecraft/network/play/client/C0CPacketInput
field_110282_bM,prevRearingAmount,net/minecraft/entity/passive/EntityHorse
MEDIUM,MEDIUM,net/minecraft/world/biome/BiomeGenBase$TempCategory
field_147429_l,field_147429_l,net/minecraft/world/gen/ChunkProviderGenerate
field_71075_bZ,capabilities,net/minecraft/entity/player/EntityPlayer
field_73235_d,worldObj,net/minecraft/client/multiplayer/ChunkProviderClient
field_152322_a,field_152322_a,net/minecraft/client/gui/stream/GuiStreamUnavailable
field_82249_h,field_82249_h,net/minecraft/entity/player/EntityPlayer
field_150440_ba,melon_block,net/minecraft/init/Blocks
field_152365_W,field_152365_W,net/minecraft/server/MinecraftServer
field_85061_c,theReportCategory,net/minecraft/crash/CrashReport
field_145768_a,field_145768_a,net/minecraft/entity/EntityMinecartCommandBlock$1
field_151280_a,field_151280_a,net/minecraft/network/NetworkSystem$3
field_75653_f,posY,net/minecraft/entity/ai/EntityLookHelper
field_148592_a,field_148592_a,net/minecraft/client/audio/SoundManager$2
field_146414_r,field_146414_r,net/minecraft/client/gui/GuiChat
field_145908_a,field_145908_a,net/minecraft/tileentity/TileEntitySkull
field_150380_bt,dragon_egg,net/minecraft/init/Blocks
field_96672_g,allowFriendlyFire,net/minecraft/scoreboard/ScorePlayerTeam
field_71309_l,mcServer,net/minecraft/server/MinecraftServer
field_70699_by,navigator,net/minecraft/entity/EntityLiving
field_151623_c,field_151623_c,net/minecraft/world/gen/layer/GenLayerBiome
OPEN_FILE,OPEN_FILE,net/minecraft/event/ClickEvent$Action
field_110924_q,locationRainPng,net/minecraft/client/renderer/EntityRenderer
IRON,IRON,net/minecraft/item/ItemArmor$ArmorMaterial
field_77178_g,tickEntryID,net/minecraft/world/NextTickListEntry
field_73185_q,slowsandNoise,net/minecraft/world/gen/ChunkProviderHell
field_70562_a,flameScale,net/minecraft/client/particle/EntityFlameFX
STRIKETHROUGH,STRIKETHROUGH,net/minecraft/util/EnumChatFormatting
field_147934_b,field_147934_b,net/minecraft/client/renderer/entity/RenderItem$3
field_70126_B,prevRotationYaw,net/minecraft/entity/Entity
field_78160_c,ocelotFrontLeftLeg,net/minecraft/client/model/ModelOcelot
field_145801_f,field_145801_f,net/minecraft/entity/item/EntityItem
field_146132_r,field_146132_r,net/minecraft/client/gui/GuiOptionSlider
field_151491_b,field_151491_b,net/minecraft/entity/ai/EntityAIOcelotSit
field_70792_g,targetedEntity,net/minecraft/entity/monster/EntityGhast
field_142047_c,field_142047_c,net/minecraft/entity/monster/EntityZombie$GroupData
field_78552_a,clippingHelper,net/minecraft/client/renderer/culling/Frustrum
END_BOSS,END_BOSS,net/minecraft/client/audio/MusicTicker$MusicType
field_147834_Y,aoBrightnessXYZPNP,net/minecraft/client/renderer/RenderBlocks
field_146986_E,field_146986_E,net/minecraft/client/gui/inventory/GuiContainer
field_70137_T,lastTickPosY,net/minecraft/entity/Entity
field_146637_u,field_146637_u,net/minecraft/client/gui/GuiSelectWorld
field_75534_e,field_75534_e,net/minecraft/village/VillageSiege
field_111138_a,attributeMap,net/minecraft/entity/ai/attributes/ModifiableAttributeInstance
field_145812_b,field_145812_b,net/minecraft/entity/item/EntityFallingBlock
field_148156_n,scrollDownButtonID,net/minecraft/client/gui/GuiSlot
field_76207_d,mapDataObj,net/minecraft/world/storage/MapData$MapInfo
field_71339_n,theRConThreadMain,net/minecraft/server/dedicated/DedicatedServer
field_77934_f,rarityName,net/minecraft/item/EnumRarity
field_75957_q,distanceDoveStat,net/minecraft/stats/StatList
field_82748_f,worldTypeId,net/minecraft/world/WorldType
field_75739_b,threadedIOQueue,net/minecraft/world/storage/ThreadedFileIOBase
field_149387_a,field_149387_a,net/minecraft/network/play/server/S09PacketHeldItemChange
field_147851_l,renderMinZ,net/minecraft/client/renderer/RenderBlocks
field_145975_i,field_145975_i,net/minecraft/tileentity/TileEntityEnderChest
field_73672_b,serverProperties,net/minecraft/server/dedicated/PropertyManager
field_150864_e,field_150864_e,net/minecraft/block/BlockPortal$Size
field_148004_n,field_148004_n,net/minecraft/client/shader/ShaderManager
field_148234_a,field_148234_a,net/minecraft/client/gui/GuiFlatPresets$LayerItem
field_150006_b,field_150006_b,net/minecraft/block/BlockStoneSlab
field_151645_D,redColor,net/minecraft/block/material/MapColor
field_145958_o,field_145958_o,net/minecraft/tileentity/TileEntityFurnace
field_77835_b,field_77835_b,net/minecraft/item/ItemPotion
field_110597_b,resourcePackFile,net/minecraft/client/resources/AbstractResourcePack
field_152740_b,field_152740_b,net/minecraft/server/management/PreYggdrasilConverter$4
field_150001_a,field_150001_a,net/minecraft/block/BlockPortal
field_153027_b,field_153027_b,net/minecraft/client/stream/IngestServerTester$SwitchStatType
field_150030_M,field_150030_M,net/minecraft/block/BlockCauldron
field_76547_b,nbtTags,net/minecraft/world/chunk/storage/AnvilChunkLoader$PendingChunk
field_135068_e,repairContainer,net/minecraft/inventory/ContainerRepair$2
field_151100_aR,dye,net/minecraft/init/Items
Failed,Failed,net/minecraft/client/stream/IngestServerTester$IngestTestState
field_148551_a,field_148551_a,net/minecraft/client/network/LanServerDetector
field_152177_g,field_152177_g,net/minecraft/client/gui/GuiControls
field_75222_d,slotNumber,net/minecraft/inventory/Slot
field_73093_n,initialBlockDamage,net/minecraft/server/management/ItemInWorldManager
field_135010_a,repairContainer,net/minecraft/inventory/ContainerRepair$1
field_77841_a,minecartType,net/minecraft/item/ItemMinecart
field_76406_E,field_76406_E,net/minecraft/potion/Potion
field_150604_aj,field_150604_aj,net/minecraft/world/biome/BiomeGenBase
field_76027_z,blazeRod,net/minecraft/stats/AchievementList
field_78130_g,leg4,net/minecraft/client/model/ModelCreeper
field_148283_c,field_148283_c,net/minecraft/client/gui/GuiKeyBindingList$KeyEntry
field_153059_q,field_153059_q,net/minecraft/client/stream/IngestServerTester
field_75299_d,taskOwner,net/minecraft/entity/ai/EntityAITarget
field_70565_a,field_70565_a,net/minecraft/client/particle/EntityEnchantmentTableParticleFX
field_85159_M,isAdventureModeExempt,net/minecraft/block/material/Material
field_149955_b,field_149955_b,net/minecraft/block/BlockChest
field_135047_b,theMetadataSerializer,net/minecraft/client/resources/LanguageManager
field_150956_d,field_150956_d,net/minecraft/stats/StatBase
field_76715_g,sizeDelta,net/minecraft/world/chunk/storage/RegionFile
field_78818_a,mineshaftChestContents,net/minecraft/world/gen/structure/StructureMineshaftPieces
field_151577_b,grass,net/minecraft/block/material/Material
field_110999_b,missingTextureData,net/minecraft/client/renderer/texture/TextureUtil
field_148189_l,mc,net/minecraft/client/gui/GuiKeyBindingList
field_152482_a,field_152482_a,net/minecraft/network/NetworkStatistics$PacketStat
field_153005_c,field_153005_c,net/minecraft/client/stream/ChatController
field_147557_n,field_147557_n,net/minecraft/client/renderer/tileentity/TileEntityRendererDispatcher
field_142056_a,field_142056_a,net/minecraft/client/Minecraft$13
field_70770_ap,field_70770_ap,net/minecraft/entity/EntityLivingBase
field_151450_ay,gson,net/minecraft/client/settings/GameSettings
field_148953_d,field_148953_d,net/minecraft/network/play/server/S0CPacketSpawnPlayer
field_147482_g,loadedTileEntityList,net/minecraft/world/World
field_72696_f,xzDirectionsConst,net/minecraft/server/management/PlayerManager
field_147566_d,floatBuffer,net/minecraft/client/renderer/Tessellator
field_77923_c,ghastTearEffect,net/minecraft/potion/PotionHelper
field_151590_u,tnt,net/minecraft/block/material/Material
field_149133_a,field_149133_a,net/minecraft/network/play/server/S36PacketSignEditorOpen
field_110785_a,experienceOrbTextures,net/minecraft/client/renderer/entity/RenderXPOrb
field_75992_c,parentAchievement,net/minecraft/stats/Achievement
field_146310_a,field_146310_a,net/minecraft/client/gui/GuiScreenAddServer
Wither,Wither,net/minecraft/entity/item/EntityPainting$EnumArt
field_82893_b,batBody,net/minecraft/client/model/ModelBat
field_151445_Q,keyBindInventory,net/minecraft/client/settings/GameSettings
field_75373_a,theEntity,net/minecraft/entity/ai/EntityAISwimming
field_147711_ac,resourceManager,net/minecraft/client/renderer/EntityRenderer
field_72988_C,mapStorage,net/minecraft/world/World
field_147974_a,field_147974_a,net/minecraft/client/renderer/texture/TextureMap$3
field_146813_x,field_146813_x,net/minecraft/client/gui/GuiMultiplayer
field_70797_a,courseChangeCooldown,net/minecraft/entity/monster/EntityGhast
field_76687_b,depthBits,net/minecraft/world/chunk/storage/NibbleArrayReader
field_111103_c,field_111103_c,net/minecraft/entity/ai/EntityAINearestAttackableTarget$1
field_149839_N,field_149839_N,net/minecraft/block/BlockSand
field_74317_L,mc,net/minecraft/client/settings/GameSettings
field_76805_H,sandPerChunk2,net/minecraft/world/biome/BiomeDecorator
field_151048_u,diamond_sword,net/minecraft/init/Items
field_94538_a,field_94538_a,net/minecraft/inventory/ContainerHopper
field_147075_G,field_147075_G,net/minecraft/client/gui/GuiEnchantment
field_149760_C,minY,net/minecraft/block/Block
field_85111_a,worldInfoInstance,net/minecraft/world/storage/WorldInfo$8
field_72742_B,maxBlockX,net/minecraft/client/renderer/RenderGlobal
field_150933_b,field_150933_b,net/minecraft/item/ItemSword
field_152663_e,field_152663_e,net/minecraft/server/management/PlayerProfileCache
field_148252_c,field_148252_c,net/minecraft/client/gui/MapItemRenderer
field_77791_bV,itemIcon,net/minecraft/item/Item
field_78431_i,bufferFlipped,net/minecraft/client/renderer/RenderList
field_149068_f,field_149068_f,net/minecraft/network/play/server/S14PacketEntity
field_110842_f,enderDragonExplodingTextures,net/minecraft/client/renderer/entity/RenderDragon
field_149433_c,field_149433_c,net/minecraft/network/play/server/S1DPacketEntityEffect
field_150344_f,planks,net/minecraft/init/Blocks
field_82760_b,valueBoolean,net/minecraft/world/GameRules$Value
field_73111_d,partialBlockZ,net/minecraft/client/renderer/DestroyBlockProgress
field_78733_k,options,net/minecraft/client/renderer/entity/RenderManager
field_73698_a,dateFormat,net/minecraft/server/management/BanEntry
field_92050_aA,fadeColourRed,net/minecraft/client/particle/EntityFireworkSparkFX
field_145848_d,yCoord,net/minecraft/tileentity/TileEntity
field_82635_f,maxSpeedBoostTime,net/minecraft/entity/ai/EntityAIControlledByPlayer
field_78205_d,spiderLeg1,net/minecraft/client/model/ModelSpider
field_94554_b,fighter,net/minecraft/util/CombatTracker
field_147029_w,field_147029_w,net/minecraft/client/gui/inventory/GuiScreenHorseInventory
field_76684_a,yBase,net/minecraft/world/chunk/storage/ExtendedBlockStorage
field_75293_c,takeGolemRoseTick,net/minecraft/entity/ai/EntityAIFollowGolem
ENABLED,ENABLED,net/minecraft/client/multiplayer/ServerData$ServerResourceMode
field_152382_f,field_152382_f,net/minecraft/world/gen/NoiseGeneratorImproved
field_78294_m,bidiFlag,net/minecraft/client/gui/FontRenderer
field_151629_c,logger,net/minecraft/world/gen/layer/GenLayerHills
field_150433_aE,snow,net/minecraft/init/Blocks
field_150368_y,lapis_block,net/minecraft/init/Blocks
field_110548_a,domainResourceManagers,net/minecraft/client/resources/SimpleReloadableResourceManager
field_71474_y,gameSettings,net/minecraft/client/Minecraft
field_74589_e,rotationXZ,net/minecraft/client/renderer/ActiveRenderInfo
field_90016_e,field_90016_e,net/minecraft/entity/passive/EntitySheep
field_70772_bD,maximumHomeDistance,net/minecraft/entity/EntityCreature
field_146498_f,parentGuiScreen,net/minecraft/client/gui/GuiVideoSettings
field_74280_b,elapsedTicks,net/minecraft/util/Timer
field_149021_h,field_149021_h,net/minecraft/network/play/server/S0EPacketSpawnObject
field_77287_j,worldObj,net/minecraft/world/Explosion
field_146263_l,field_146263_l,net/minecraft/client/gui/achievement/GuiAchievement
field_150705_a,field_150705_a,net/minecraft/network/NetworkManager$2
field_149368_b,field_149368_b,net/minecraft/network/play/server/S03PacketTimeUpdate
field_72614_f,serverSocketList,net/minecraft/network/rcon/RConThreadBase
field_151329_a,chunkPosX,net/minecraft/world/ChunkPosition
field_164255_c,field_164255_c,net/minecraft/server/gui/MinecraftServerGui$5
field_78170_c,field_78170_c,net/minecraft/client/model/ModelSilverfish
field_70483_a,inventoryTitle,net/minecraft/inventory/InventoryBasic
field_77111_i,modelArmor,net/minecraft/client/renderer/entity/RenderPlayer
LOGGER,LOGGER,net/minecraft/realms/RealmsServerStatusPinger
field_94189_e,subSlots,net/minecraft/client/renderer/texture/Stitcher$Slot
field_147327_f,field_147327_f,net/minecraft/server/network/NetHandlerLoginServer
field_76998_a,modelBoat,net/minecraft/client/renderer/entity/RenderBoat
field_150629_aC,field_150629_aC,net/minecraft/world/biome/BiomeGenForest
field_150112_b,field_150112_b,net/minecraft/block/BlockRedstoneTorch
field_147637_k,anisotropicFiltering,net/minecraft/client/renderer/texture/TextureMap
field_104025_t,field_104025_t,net/minecraft/client/gui/GuiMainMenu
field_150994_i,field_150994_i,net/minecraft/item/ItemFishFood$FishType
field_110619_e,repositoryEntriesAll,net/minecraft/client/resources/ResourcePackRepository
field_147661_e,yPosF,net/minecraft/client/audio/PositionedSound
field_98151_a,theTexture,net/minecraft/client/renderer/texture/Stitcher$Holder
field_148206_k,field_148206_k,net/minecraft/client/gui/GuiSnooper$List
UNSUPPORTED_OS_MAC,UNSUPPORTED_OS_MAC,net/minecraft/client/gui/stream/GuiStreamUnavailable$Reason
field_146154_q,field_146154_q,net/minecraft/client/gui/GuiScreenOptionsSounds$Button
field_76786_s,desertHills,net/minecraft/world/biome/BiomeGenBase
field_149315_g,field_149315_g,net/minecraft/network/play/server/S3EPacketTeams
field_147836_Z,aoBrightnessXYZNPN,net/minecraft/client/renderer/RenderBlocks
field_78165_b,signStick,net/minecraft/client/model/ModelSign
field_75226_a,brewingStand,net/minecraft/inventory/ContainerBrewingStand$Ingredient
field_145761_f,field_145761_f,net/minecraft/command/server/CommandBlockLogic
field_145871_o,pushedObjects,net/minecraft/tileentity/TileEntityPiston
field_90025_c,theEntityRenderer,net/minecraft/client/renderer/EntityRenderer$2
